Time,Position,Velocity1,Acceleration1,Angle2,Velocity2,Acceleration2
0.05,0.7863275,0.676662777778,0.577446851852,0.244346095279,3.33551812603,-19.4453380674
0.1,0.8189125,0.707056388889,0.462907083333,0.436332312999,2.52587927858,-23.8081225156
0.15,0.8556135,0.737850166667,0.154000648148,0.558505360638,1.20427718388,-29.2649698374
0.2,0.894201,0.739260277778,-0.462933549383,0.575958653158,-0.48481368111,-33.1574850148
0.25,0.9314165,0.698100277778,-1.26981987654,0.506145483078,-2.25923175397,-34.1368086507
0.3,0.9657165,0.612540833333,-2.09913882716,0.349065850399,-3.99486473234,-32.2627344322
0.35,0.994357,0.484678055556,-2.84171265432,0.10471975512,-5.61414242725,-27.1172452301
0.4,1.015623,0.321371944444,-3.40925061728,-0.226892802759,-6.87465799813,-18.2774757778
0.45,1.0274565,0.133865277778,-3.73245401235,-0.610865238198,-7.50491578358,-7.63312206814
0.5,1.029343,-0.0625975,-3.78321589506,-0.994837673637,-7.64066361429,3.5122057787
0.55,1.021111,-0.255820833333,-3.54978533951,-1.3962634016,-7.20433130129,15.4817168834
0.6,1.002932,-0.428654722222,-3.04751265432,-1.74532925199,-6.06986728749,26.6270447303
0.65,0.976864,-0.567855555556,-2.35923657407,-2.02458193231,-4.4118044981,34.804235485
0.7,0.944622,-0.668564166667,-1.56112638889,-2.19911485751,-2.42406840555,39.0544354227
0.75,0.908264,-0.725445,-0.712624845679,-2.26892802759,-0.358762124021,39.4584468236
0.8,0.870534,-0.741165833333,0.17107654321,-2.23402144255,1.65806278939,36.280223803
0.85,0.8322895,-0.71001,1.08510802469,-2.09439510239,3.43248086226,29.4120299873
0.9,0.7976465,-0.631501111111,1.96695679012,-1.86750229963,4.68330015952,20.6692232713
0.95,0.7674625,-0.510021944444,2.75770941358,-1.60570291183,5.44930577567,12.7936943626
1,0.744996,-0.348621388889,3.36690493827,-1.308996939,5.86624554143,6.85203335968
1.05,0.731619,-0.162448611111,3.71080478395,-1.01229096616,6.06986728749,2.332492488
1.1,0.7283605,0.0341094444444,3.76236064815,-0.698131700798,6.12804492922,-2.48332341102
1.15,0.7352205,0.225427222222,3.52268410494,-0.383972435439,5.84685299418,-7.75163207907
1.2,0.7516845,0.3970225,3.0268691358,-0.10471975512,5.3329504922,-12.8529493681
1.25,0.7763805,0.534413055556,2.36786450617,0.157079632679,4.5863374233,-18.5252694371
1.3,0.8065645,0.6354075,1.64327700617,0.366519142919,3.51974732486,-24.8440077475
1.35,0.8412075,0.701149166667,0.857182407407,0.523598775598,2.10409137602,-30.9257260361
1.4,0.878423,0.723634722222,0.0182086419753,0.593411945678,0.329673303154,-34.804235485
1.45,0.9152955,0.702864166667,-0.826587654321,0.558505360638,-1.52231495868,-35.4398800891
1.5,0.9502815,0.6405525,-1.66137978395,0.436332312999,-3.29673303154,-33.6999376558
1.55,0.98098,0.536318611111,-2.46504783951,0.226892802759,-4.97418836818,-29.5897950037
1.6,1.005676,0.389781388889,-3.14967160494,-0.0698131700798,-6.39954059065,-22.2529479629
1.65,1.0212825,0.211135555556,-3.59149583333,-0.436332312999,-7.30129403751,-12.4166170551
1.7,1.027285,0.0186744444444,-3.74145246914,-0.820304748437,-7.66975243515,-1.47598831804
1.75,1.023169,-0.174263055556,-3.60488765432,-1.2217304764,-7.5146120572,10.6982218965
1.8,1.0092775,-0.3524325,-3.20329182099,-1.60570291183,-6.59346606309,22.4953548035
1.85,0.986811,-0.503066666667,-2.59134382716,-1.90240888467,-5.12932874614,31.3836056238
1.9,0.9574845,-0.616447222222,-1.85595817901,-2.12930168743,-3.34521439966,37.3522007202
1.95,0.9235275,-0.690192222222,-1.06626419753,-2.25147473507,-1.25081929726,39.6254382027
2,0.8868265,-0.721824444444,-0.27138287037,-2.25147473507,0.79509443702,37.6646362035
2.05,0.8504685,-0.722681944444,0.617294135802,-2.16420827247,2.64708269886,32.4448089036
2.1,0.811881,-0.664467222222,1.5736183642,-1.97222205475,4.14030883668,24.8817154783
2.15,0.7818685,-0.555088333333,2.34690339506,-1.72787595947,5.12932874614,17.1893384047
2.2,0.7561435,-0.426844444444,3.02189351852,-1.44862327916,5.80806789969,10.4288809625
2.25,0.7369355,-0.250961666667,3.58085648148,-1.1344640138,6.15713375009,4.17478447622
2.3,0.729904,-0.0511641666667,3.7601375,-0.820304748437,6.19591884458,-1.31977057635
2.35,0.7324765,0.139677222222,3.60457006173,-0.506145483078,6.00199337214,-6.28103057971
2.4,0.7444815,0.315655277778,3.25707083333,-0.209439510239,5.54626851189,-10.8921473689
2.45,0.76489,0.46991,2.77041311728,0.0523598775598,4.9354032737,-15.9988514766
2.5,0.7925015,0.597391666667,2.14242669753,0.296705972839,4.01425727959,-22.3499106991
2.55,0.825601,0.694003333333,1.30165324074,0.471238898038,2.69556406697,-28.5878467294
2.6,0.8641885,0.736973611111,0.286521450617,0.575958653158,1.10537519293,-33.5706540075
2.65,0.9022615,0.715250277778,-0.608031018519,0.593411945678,-0.746613068909,-36.2748369844
2.7,0.93639,0.666372777778,-1.32790756173,0.506145483078,-2.68586779335,-35.2621150727
2.75,0.9698325,0.587482777778,-2.10357453704,0.314159265359,-4.4118044981,-30.9526601295
2.8,0.997444,0.457905,-2.87770648148,0.0523598775598,-5.83715672056,-24.768592286
2.85,1.0171665,0.290883055556,-3.455725,-0.279252680319,-6.96192446073,-16.6237224434
2.9,1.0274565,0.0998511111111,-3.74129367284,-0.663225115758,-7.6018785198,-6.2056151182
