Vernier Format 2
Untitled.cmbl 10/31/2024 12:07:18 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.855785	0.813100555556	-0.811512592593	-0.0174532925199	-0.79509443702	-2.07823464636
0.1	0.8971165	0.784421944444	-1.21075824074	-0.0523598775598	-0.906601583675	-1.73563297837
0.15	0.9369045	0.723615666667	-1.88122796296	-0.10471975512	-1.00647320198	-0.948618769371
0.2	0.9722335	0.609301388889	-2.77587570988	-0.157079632679	-1.02780500395	0.35391398721
0.25	0.999845	0.440564444444	-3.61496592593	-0.209439510239	-0.989019909463	2.06799969087
0.3	1.017681	0.236003055556	-4.17855515432	-0.261799387799	-0.824183257886	3.75353525552
0.35	1.0243695	0.00924194444444	-4.40119814815	-0.296705972839	-0.562383870087	4.48183314092
0.4	1.01871	-0.219710555556	-4.23832608025	-0.314159265359	-0.349065850399	4.65959815733
0.45	1.00156	-0.428845277778	-3.71683904321	-0.331612557879	-0.126051557088	5.18750638787
0.5	0.974463	-0.603203611111	-2.89062191358	-0.331612557879	0.174532925199	5.52148914597
0.55	0.9393055	-0.7280175	-1.81520046296	-0.314159265359	0.475117407487	4.92893909128
0.6	0.8991745	-0.791091388889	-0.585111419753	-0.279252680319	0.688435427176	3.7707730753
0.65	0.8575	-0.787185	0.672925771605	-0.244346095279	0.853272078753	2.45100249894
0.7	0.818055	-0.721062222222	1.86755030864	-0.191986217719	0.959931088597	0.705673246948
0.75	0.783069	-0.5959625	2.93630231481	-0.13962634016	0.901753446864	-0.678739153553
0.8	0.756315	-0.418364722222	3.77464089506	-0.10471975512	0.862968352375	-1.57833787295
0.85	0.739851	-0.205609444444	4.29581033951	-0.0523598775598	0.785398163397	-3.11896801514
0.9	0.735049	0.0252486111111	4.4632875	-0.0174532925199	0.542991322843	-4.48183314092
0.95	0.7424235	0.255058611111	4.26431574074	0	0.31028075591	-5.28985594277
1	0.7612885	0.465813055556	3.70572330247	0.0174532925199	0	-5.63999915691
1.05	0.7904435	0.639409166667	2.80931820988	0	-0.300584482288	-5.03128864618
