Vernier Format 2
Untitled.cmbl 10/31/2024 11:37:01 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.820799	0.357672777778	0.447689104938	0.0698131700798	1.41565594884	0.305971300967
0.1	0.8377775	0.380491805556	0.385118070988	0.13962634016	1.43504849608	-0.120126056542
0.15	0.8576715	0.405483166667	0.194382546296	0.209439510239	1.47189433585	-1.24112302364
0.2	0.8792805	0.411790555556	-0.210018688272	0.296705972839	1.34778203348	-3.00692218661
0.25	0.9002035	0.388638055556	-0.732574953704	0.349065850399	1.11507146655	-4.00994782464
0.3	0.91924	0.337092777778	-1.23823	0.401425727959	0.959931088597	-5.21336311753
0.35	0.9348465	0.261442222222	-1.66439691358	0.453785605519	0.639954059065	-7.08905338156
0.4	0.9461655	0.166259722222	-1.9767492284	0.471238898038	0.203621746066	-8.06945438113
0.45	0.9519965	0.0580241666667	-2.14247962963	0.471238898038	-0.203621746066	-8.18796439207
0.5	0.952168	-0.0547847222222	-2.14009768519	0.453785605519	-0.649650332687	-7.4122625023
0.55	0.946337	-0.163115555556	-1.96616280864	0.401425727959	-0.989019909463	-5.73696189313
0.6	0.9351895	-0.256297222222	-1.66148564815	0.349065850399	-1.21203420277	-4.14785038283
0.65	0.9200975	-0.332805277778	-1.25554938272	0.279252680319	-1.38656712797	-2.73650388893
0.7	0.901061	-0.3867325	-0.736761882716	0.209439510239	-1.51261868506	-0.786475527133
0.75	0.880138	-0.409599166667	-0.145722067901	0.12217304764	-1.50292241144	1.89077335633
0.8	0.858872	-0.401405277778	0.453733950617	0.0523598775598	-1.32838948624	4.5895695145
0.85	0.8388065	-0.362817777778	1.01873117284	-0.0174532925199	-1.00841245671	6.49111650819
0.9	0.821485	-0.296504444444	1.50740030864	-0.0523598775598	-0.601168964576	6.88974109043
0.95	0.8082795	-0.207800833333	1.88739984568	-0.0698131700798	-0.31028075591	6.9489960959
1	0.8000475	-0.102518888889	2.13125802469	-0.0872664625997	0.048481368111	7.60618797474
1.05	0.7976465	0.0119097222222	2.20853888889	-0.0698131700798	0.48481368111	7.56309342531
