Vernier Format 2
Untitled.cmbl 10/31/2024 11:40:53 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.913066	-0.979646111111	0.810475123457	-0.0523598775598	-0.659346606309	3.28488203045
0.1	0.8635025	-0.952301388889	1.2517329784	-0.0872664625997	-0.547839459654	4.67414256776
0.15	0.814968	-0.8888845	1.99508490741	-0.12217304764	-0.273434916146	6.38822827142
0.2	0.77175	-0.768605833333	3.01451478395	-0.12217304764	0.135747830711	7.30075535564
0.25	0.735735	-0.584910277778	4.04105873457	-0.10471975512	0.513902501976	7.07881842607
0.3	0.7112105	-0.351575	4.7739142284	-0.0698131700798	0.862968352375	6.17437156986
0.35	0.6995485	-0.0914666666667	5.11572854938	-0.0174532925199	1.16355283466	4.52492769036
0.4	0.701778	0.176073333333	5.05025154321	0.0523598775598	1.33808575986	2.44022886158
0.45	0.7177275	0.429131111111	4.59238888889	0.12217304764	1.38656712797	0.662578697516
0.5	0.746025	0.648746388889	3.7945962963	0.191986217719	1.38656712797	-0.888825082034
0.55	0.7846125	0.819198333333	2.71065277778	0.261799387799	1.32838948624	-2.95736345477
0.6	0.8302315	0.9286725	1.39174367284	0.331612557879	1.12476774017	-5.52687596465
0.65	0.8799665	0.970404166667	-0.159431481481	0.383972435439	0.727220521664	-7.19678975514
0.7	0.9317595	0.912094166667	-1.68646959877	0.401425727959	0.349065850399	-7.72469798568
0.75	0.9739485	0.783373888889	-2.86097993827	0.418879020479	-0.0387850944888	-8.07484119981
0.8	1.0109925	0.618448055556	-3.82561450617	0.401425727959	-0.48481368111	-7.74624526039
0.85	1.038261	0.397498888889	-4.62965308642	0.366519142919	-0.853272078753	-6.55575833234
0.9	1.052324	0.140439444444	-5.07364753086	0.314159265359	-1.16355283466	-4.8212027177
0.95	1.052667	-0.127862777778	-5.08740987654	0.244346095279	-1.34778203348	-2.76343798232
1	1.0391185	-0.385493888889	-4.6731632716	0.174532925199	-1.41565594884	-1.00733509297
1.05	1.0127075	-0.609110833333	-3.90300123457	0.10471975512	-1.47383359057	1.21203420277
1.1	0.9763495	-0.785660555556	-2.86780817901	0.0174532925199	-1.32838948624	3.93237763567
1.15	0.931931	-0.9046625	-1.61411141975	-0.0349065850399	-1.03750127757	5.81237735464
1.2	0.8830535	-0.953063611111	-0.218715432099	-0.0872664625997	-0.698131700798	6.67426834327
1.25	0.8336615	-0.927243333333	1.19949429012	-0.10471975512	-0.349065850399	6.95976973326
1.3	0.787528	-0.829869444444	2.53751188272	-0.12217304764	0	7.11598747495
1.35	0.748083	-0.666944444444	3.70101234568	-0.10471975512	0.358762124021	7.21833702985
1.4	0.718585	-0.4484725	4.57693271605	-0.0872664625997	0.727220521664	7.00825110137
1.45	0.701778	-0.193604444444	5.06713688272	-0.0349065850399	1.12476774017	5.4891682339
1.5	0.698691	0.0752694444444	5.13494290123	0.0349065850399	1.32838948624	2.95197663609
1.55	0.709667	0.335758888889	4.80004151235	0.10471975512	1.38656712797	0.888825082034
1.6	0.733334	0.569189444444	4.10843070988	0.174532925199	1.38656712797	-0.667965516195
1.65	0.76832	0.758696944444	3.11007839506	0.244346095279	1.33808575986	-2.47254977366
1.7	0.811538	0.889418055556	1.87654876543	0.314159265359	1.16355283466	-4.67575861337
1.75	0.859901	0.9526825	0.486445987654	0.366519142919	0.853272078753	-6.51805060158
1.8	0.9098075	0.940582222222	-0.959076697531	0.401425727959	0.48481368111	-7.70315071096
1.85	0.95697	0.853498333333	-2.32514830247	0.418879020479	0.0387850944888	-7.89707618341
1.9	0.997787	0.699910555556	-3.49558287037	0.401425727959	-0.339369576777	-7.28836567268
1.95	1.029	0.493538888889	-4.40035123457	0.383972435439	-0.688435427176	-6.56653196969
2	1.0487225	0.247626944444	-4.98281604938	0.331612557879	-1.00841245671	-5.51071550861
2.05	1.054725	-0.0208658333333	-5.16289104938	0.279252680319	-1.24112302364	-4.26097357508
2.1	1.046493	-0.286405	-4.90849938272	0.209439510239	-1.47383359057	-2.19243520235
2.15	1.0250555	-0.526981388889	-4.26796805556	0.12217304764	-1.50292241144	0.678739153553
2.2	0.9921275	-0.725445	-3.31180262346	0.0523598775598	-1.37687085435	3.06509982835
2.25	0.9502815	-0.867504166667	-2.11585478395	-0.0174532925199	-1.17324910829	4.92893909128
2.3	0.902776	-0.943440555556	-0.759099228395	-0.0698131700798	-0.862968352375	6.22177557424
2.35	0.853041	-0.946298888889	0.665885802469	-0.10471975512	-0.523598775598	6.92744882119
2.4	0.8051925	-0.875031111111	2.04444938272	-0.12217304764	-0.164836651577	7.40687568362
2.45	0.762832	-0.735449166667	3.26379320988	-0.12217304764	0.213318019688	7.74085844172
2.5	0.7293895	-0.538700555556	4.2315507716	-0.10471975512	0.649650332687	7.19678975514
2.55	0.707266	-0.299362777778	4.87224089506	-0.0523598775598	0.989019909463	5.51610232729
2.6	0.6985195	-0.0363961111111	5.13245509259	0	1.20233792915	3.6684235204
2.65	0.703493	0.22981	4.99149691358	0.0698131700798	1.34778203348	1.92848108708
2.7	0.7221865	0.478485	4.45825895062	0.13962634016	1.38656712797	0.328595939419
2.75	0.752885	0.688858333333	3.59207808642	0.209439510239	1.37687085435	-1.25512875221
2.8	0.7931875	0.847400555556	2.46049567901	0.279252680319	1.29930066537	-3.48527168531
2.85	0.840007	0.942678333333	1.11850817901	0.349065850399	1.02780500395	-5.67770688766
