Vernier Format 2
Untitled.cmbl 10/24/2024 12:35:59 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.835205	0.711725	-0.439442283951	0.0523598775598	-1.37687085435	-22.0719508553
0.1	0.87122	0.6954325	-0.631162345679	0.0174532925199	-2.361042627	-24.8741739321
0.15	0.906206	0.663419166667	-0.972913148148	-0.12217304764	-3.74664012761	-27.3548039338
0.2	0.9386195	0.607776944444	-1.50459490741	-0.349065850399	-5.27477285047	-26.3840992078
0.25	0.967946	0.52136	-2.23463441358	-0.663225115758	-6.61285861033	-20.4230456577
0.3	0.992985	0.385684444444	-2.96848503086	-1.02974425868	-7.46613068909	-10.6044912515
0.35	1.0082485	0.211230833333	-3.4215837963	-1.43116998664	-7.75701889775	1.44905422465
0.4	1.014251	0.0284880555556	-3.53978117284	-1.83259571459	-7.36916795286	14.4474476971
0.45	1.010821	-0.150824722222	-3.42761805556	-2.19911485751	-6.25409648631	26.0722024063
0.5	0.998816	-0.319752222222	-3.1340566358	-2.47836753783	-4.61542624416	34.4217713588
0.55	0.978579	-0.475436111111	-2.58726805556	-2.67035375555	-2.68586779335	39.4207390929
0.6	0.949424	-0.589864722222	-1.79815632716	-2.75762021815	-0.53329504922	40.7028019385
0.65	0.9173535	-0.653510277778	-0.99083595679	-2.72271363311	1.58049260042	37.4922580058
0.7	0.8833965	-0.689525277778	-0.150221296296	-2.58308729295	3.34521439966	31.0873305965
0.75	0.8463525	-0.675519444444	0.805573611111	-2.37364778271	4.73178152763	23.308764424
0.8	0.8134245	-0.606061944444	1.70277268519	-2.09439510239	5.71110516347	14.7868172738
0.85	0.784441	-0.499160277778	2.46684753086	-1.78023583703	6.17652629734	6.99747746401
0.9	0.7619745	-0.354052222222	3.07720756173	-1.46607657168	6.34136294891	0.657191878837
0.95	0.7479115	-0.182171111111	3.45387237654	-1.1344640138	6.2056151182	-4.82658953638
1	0.743281	0.00266777777778	3.54735046296	-0.837758040957	5.84685299418	-10.0087091056
1.05	0.7482545	0.1843625	3.34827283951	-0.541052068118	5.24568402961	-15.8965019217
