Vernier Format 2
Untitled.cmbl 10/31/2024 11:07:21 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.8868265	-0.665229444444	0.856568395062	-0.0174532925199	-0.349065850399	0.0926532812787
0.1	0.852698	-0.633025555556	1.20468692901	-0.0349065850399	-0.349065850399	0.311358119646
0.15	0.820799	-0.571438	1.7782962037	-0.0523598775598	-0.337430322052	0.733684704079
0.2	0.793359	-0.465527222222	2.52033012346	-0.0698131700798	-0.300584482288	1.50938659385
0.25	0.7726075	-0.314893055556	3.19227135802	-0.0872664625997	-0.174532925199	2.04375900681
0.3	0.7602595	-0.129863611111	3.50508947531	-0.0872664625997	-0.048481368111	1.73886506958
0.35	0.7599165	0.0529744444444	3.42857083333	-0.0872664625997	0	1.40057285654
0.4	0.7664335	0.218853055556	3.15930524691	-0.0872664625997	0.048481368111	1.73994243332
0.45	0.78204	0.373774722222	2.73018472222	-0.0872664625997	0.174532925199	2.04160427934
0.5	0.8048495	0.501446944444	2.07409135802	-0.0698131700798	0.300584482288	1.48137513672
0.55	0.8336615	0.590722222222	1.20552854938	-0.0523598775598	0.339369576777	0.517134593184
0.6	0.866075	0.627880555556	0.21564537037	-0.0349065850399	0.339369576777	-0.253180477913
0.65	0.899003	0.606728888889	-0.68001867284	-0.0174532925199	0.31028075591	-0.813409620528
0.7	0.927815	0.552039444444	-1.42477330247	0	0.22301429331	-0.716446884306
0.75	0.955255	0.466098888889	-2.16248796296	0	0.213318019688	-0.247793659234
0.8	0.976521	0.333853333333	-2.82181018519	0.0174532925199	0.261799387799	-0.888825082034
0.85	0.9897265	0.173881944444	-3.25161882716	0.0349065850399	0.155140377955	-2.04699109802
0.9	0.9945285	-0.00238194444444	-3.40623348765	0.0349065850399	0.00969627362219	-2.37020021876
0.95	0.989555	-0.179312777778	-3.25082484568	0.0349065850399	-0.126051557088	-1.85306562557
1	0.975835	-0.338521944444	-2.82027515432	0.0174532925199	-0.174532925199	-1.24435511485
1.05	0.954569	-0.469243055556	-2.1821787037	0.0174532925199	-0.213318019688	-1.22819465881
1.1	0.927472	-0.562996388889	-1.38719151235	0	-0.31028075591	-1.00733509297
1.15	0.8964305	-0.6113975	-0.503384259259	-0.0174532925199	-0.339369576777	-0.328595939419
1.2	0.8645315	-0.613779444444	0.400325462963	-0.0349065850399	-0.339369576777	0.328595939419
1.25	0.8333185	-0.571095	1.28969058642	-0.0523598775598	-0.31028075591	1.00194827429
1.3	0.8055355	-0.482010277778	2.100875	-0.0698131700798	-0.213318019688	1.19048692806
1.35	0.7835835	-0.354338055556	2.74765231481	-0.0698131700798	-0.174532925199	1.06120327976
1.4	0.769006	-0.198654166667	3.17571419753	-0.0872664625997	-0.135747830711	1.37902558182
1.45	0.7630035	-0.0260108333333	3.3357808642	-0.0872664625997	-0.0290888208666	1.55679059823
1.5	0.7664335	0.146537222222	3.2113375	-0.0872664625997	0.0290888208666	1.55679059823
1.55	0.778267	0.304603055556	2.84330061728	-0.0872664625997	0.135747830711	1.37902558182
1.6	0.797818	0.438849444444	2.2682462963	-0.0698131700798	0.174532925199	1.06120327976
1.65	0.823543	0.538033611111	1.52571481481	-0.0698131700798	0.213318019688	1.19048692806
1.7	0.8532125	0.596343611111	0.664774228395	-0.0523598775598	0.31028075591	1.00194827429
1.75	0.8851115	0.606538333333	-0.239729475309	-0.0349065850399	0.339369576777	0.328595939419
1.8	0.91581	0.569570555556	-1.09013657407	-0.0174532925199	0.339369576777	-0.333982758098
1.85	0.943593	0.492490833333	-1.83901990741	0	0.31028075591	-1.03965600505
1.9	0.9660595	0.384922222222	-2.53428302469	0.0174532925199	0.213318019688	-1.37363876314
1.95	0.9838955	0.236479444444	-3.11923564815	0.0174532925199	0.164836651577	-1.54063014219
2	0.9910985	0.0581194444444	-3.36801651235	0.0349065850399	0.0969627362219	-2.22475611442
2.05	0.9893835	-0.116715277778	-3.23981496914	0.0349065850399	-0.0969627362219	-2.19243520235
2.1	0.9787505	-0.276210277778	-2.83334938272	0.0174532925199	-0.164836651577	-1.35747830711
2.15	0.960743	-0.407788888889	-2.23029398148	0.0174532925199	-0.203621746066	-0.904985538071
2.2	0.9365615	-0.504972222222	-1.50395972222	0	-0.271495661421	-0.263954115271
2.25	0.9080925	-0.554611944444	-0.813936882716	-0.0174532925199	-0.213318019688	-0.026934093395
2.3	0.8806525	-0.583862222222	-0.138787962963	-0.0174532925199	-0.22301429331	-0.635644604121
2.35	0.848582	-0.579479444444	0.741155246914	-0.0349065850399	-0.31028075591	-0.624870966763
2.4	0.820113	-0.516215	1.72960925926	-0.0523598775598	-0.329673303154	0.226246384518
2.45	0.794731	-0.400071388889	2.57435262346	-0.0698131700798	-0.300584482288	1.36825194446
2.5	0.7784385	-0.243339444444	3.07694290123	-0.0872664625997	-0.174532925199	2.1547274716
2.55	0.7702065	-0.0775561111111	3.22637021605	-0.0872664625997	-0.0387850944888	2.0254438233
2.6	0.770721	0.0883225	3.12791651235	-0.0872664625997	0.0290888208666	1.73994243332
2.65	0.7794675	0.242767777778	2.82710339506	-0.0872664625997	0.135747830711	1.41673331258
2.7	0.79576	0.377776388889	2.35505493827	-0.0698131700798	0.174532925199	1.06120327976
2.75	0.818398	0.483915833333	1.73839598765	-0.0698131700798	0.213318019688	1.15816601598
2.8	0.845495	0.555945833333	1.00549814815	-0.0523598775598	0.31028075591	0.851117351281
