Vernier Format 2
Untitled.cmbl 10/31/2024 11:56:46 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.823886	0.404930555556	0.386150246914	0	0.872664625997	3.77939198518
0.1	0.8432655	0.425701111111	0.294450679012	0.0349065850399	1.07628637206	3.40393072326
0.15	0.8655605	0.445442666667	0.0625657407408	0.10471975512	1.22754824057	2.883025357
0.2	0.8888845	0.443994444444	-0.387452376543	0.157079632679	1.37687085435	2.10947819469
0.25	0.911351	0.411028333333	-0.960537623457	0.244346095279	1.4835298642	0.442796495413
0.3	0.931245	0.346334722222	-1.50889299383	0.314159265359	1.41565594884	-1.2368135687
0.35	0.947023	0.255344444444	-1.94731898148	0.383972435439	1.34778203348	-2.77421161968
0.4	0.9574845	0.145965555556	-2.24172731481	0.453785605519	1.16355283466	-4.68114543205
0.45	0.962115	0.0246769444444	-2.36802330247	0.506145483078	0.862968352375	-6.26487012367
0.5	0.960057	-0.0988030555556	-2.29862932099	0.541052068118	0.513902501976	-7.40687568362
0.55	0.951825	-0.21266	-2.04296728395	0.558505360638	0.126051557088	-8.39805032055
0.6	0.938105	-0.309176388889	-1.63041450617	0.558505360638	-0.349065850399	-8.71048580393
0.65	0.919926	-0.38073	-1.09040123457	0.523598775598	-0.814486984264	-7.55770660663
0.7	0.8988315	-0.421794722222	-0.463738117284	0.471238898038	-1.15385656104	-5.37065822296
0.75	0.876365	-0.428464166667	0.194313734568	0.401425727959	-1.34778203348	-3.14051528985
0.8	0.8545845	-0.400547777778	0.814254475309	0.331612557879	-1.42535222246	-1.55679059823
0.85	0.835205	-0.343666944444	1.35485	0.261799387799	-1.51261868506	0.204699109802
0.9	0.8192555	-0.261823333333	1.80387299383	0.174532925199	-1.46413731695	2.93581618005
0.95	0.808108	-0.158161111111	2.11977175926	0.10471975512	-1.20233792915	5.34372412956
1	0.802963	-0.0424938888889	2.25760694444	0.0523598775598	-0.872664625997	6.70120243667
1.05	0.8038205	0.0747930555556	2.21457314815	0.0174532925199	-0.513902501976	7.54693296927
1.1	0.8106805	0.185696388889	2.00056867284	0	-0.126051557088	8.2579930349
1.15	0.8230285	0.280878888889	1.63422561728	0	0.339369576777	8.27415349094
1.2	0.839664	0.353575833333	1.14968518519	0.0349065850399	0.775701889775	6.88974109043
1.25	0.8593865	0.399880833333	0.567061574074	0.0872664625997	1.03750127757	5.17134593184
1.3	0.8809955	0.412933888889	-0.0731521604938	0.13962634016	1.25081929726	3.97008536642
1.35	0.90209	0.391496388889	-0.691875462963	0.209439510239	1.47383359057	2.0523779167
1.4	0.921298	0.340332222222	-1.23289444444	0.296705972839	1.50292241144	-0.673352334874
1.45	0.937076	0.264395833333	-1.67376589506	0.366519142919	1.37687085435	-2.88733481194
1.5	0.9485665	0.16807	-1.98648873457	0.436332312999	1.18294538191	-4.45489904753
1.55	0.9543975	0.0591675	-2.13760987654	0.488692190558	0.901753446864	-5.40836595371
1.6	0.954569	-0.0524980555556	-2.12030108025	0.523598775598	0.649650332687	-6.4372483214
1.65	0.9489095	-0.1586375	-1.9509183642	0.558505360638	0.290888208666	-7.90246300209
1.7	0.9382765	-0.253153055556	-1.63718981481	0.558505360638	-0.174532925199	-8.591975793
1.75	0.9228415	-0.328231944444	-1.18239722222	0.541052068118	-0.639954059065	-7.85936845265
1.8	0.9043195	-0.375489722222	-0.628198148148	0.488692190558	-0.998716183086	-6.2056151182
1.85	0.8840825	-0.392449166667	-0.0346705246914	0.436332312999	-1.24112302364	-4.66498497601
1.9	0.8638455	-0.378348055556	0.54837654321	0.366519142919	-1.4835298642	-2.71495661421
1.95	0.845152	-0.335854166667	1.08500216049	0.279252680319	-1.54170750593	-0.177765016407
2	0.8292025	-0.266968333333	1.54191203704	0.209439510239	-1.50292241144	2.39174749347
2.05	0.8175405	-0.176073333333	1.86342160494	0.12217304764	-1.308996939	4.94509954732
2.1	0.811195	-0.0740308333333	2.02475864198	0.0698131700798	-0.940538541353	6.22177557424
2.15	0.8099945	0.0320133333333	2.03783287037	0.0349065850399	-0.659346606309	6.91128836515
2.2	0.8144535	0.135770833333	1.89803919753	0	-0.290888208666	8.08022801849
2.25	0.8240575	0.227713888889	1.6123117284	0	0.174532925199	8.59736261168
2.3	0.837949	0.301554166667	1.20822808642	0.0174532925199	0.639954059065	7.71392434832
2.35	0.855099	0.352337222222	0.709554783951	0.0698131700798	0.989019909463	5.87701917878
2.4	0.874307	0.375108611111	0.150327160494	0.12217304764	1.21203420277	4.14785038283
2.45	0.893858	0.367200555556	-0.410647222222	0.191986217719	1.38656712797	2.59644660328
2.5	0.912037	0.332519444444	-0.934727932099	0.261799387799	1.50292241144	0.495587318468
2.55	0.928158	0.271636944444	-1.39671929012	0.349065850399	1.47383359057	-2.2301429331
2.6	0.940163	0.1877925	-1.7366492284	0.418879020479	1.24112302364	-4.26636039376
2.65	0.947366	0.0918477777778	-1.92736358025	0.471238898038	1.00841245671	-5.51071550861
2.7	0.9495955	-0.0103852777778	-1.97336157407	0.523598775598	0.688435427176	-6.56653196969
2.75	0.946337	-0.111951388889	-1.85839305556	0.541052068118	0.339369576777	-7.29375249136
2.8	0.9379335	-0.20237	-1.59346790123	0.558505360638	-0.0387850944888	-7.93478391416
2.85	0.925414	-0.275733888889	-1.21489753086	0.541052068118	-0.48481368111	-7.88630254605
