Vernier Format 2
Untitled.cmbl 10/31/2024 11:05:13 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.8333185	-0.18522	1.20709533951	0	-0.252103114177	2.17088792763
0.1	0.8223425	-0.13334125	1.43694239198	-0.0174532925199	-0.140595967522	2.05507132604
0.15	0.8165115	-0.0548228333333	1.71949393519	-0.0174532925199	-0.0290888208666	1.73724902398
0.2	0.8158255	0.0430655555556	1.90593137346	-0.0174532925199	0.0290888208666	1.42481354059
0.25	0.820799	0.147966388889	1.84535587963	-0.0174532925199	0.126051557088	0.902292128732
0.3	0.8312605	0.238003888889	1.53785743827	0	0.135747830711	0.210085928481
0.35	0.845495	0.306318055556	1.09786466049	0	0.0872664625997	0.517134593184
0.4	0.8628165	0.350431666667	0.582041358025	0	0.174532925199	1.01272191165
0.45	0.8816815	0.366057222222	0.0276305555556	0.0174532925199	0.261799387799	0.290888208666
0.5	0.9005465	0.353099444444	-0.527733024691	0.0349065850399	0.203621746066	-0.527908230541
0.55	0.9180395	0.312701666667	-1.06086512346	0.0349065850399	0.174532925199	-0.80263598317
0.6	0.93296	0.244578055556	-1.52439151235	0.0523598775598	0.135747830711	-1.1527791973
0.65	0.9434215	0.154159444444	-1.84388966049	0.0523598775598	0.0387850944888	-1.07197691712
0.7	0.948738	0.0532602777778	-1.9938992284	0.0523598775598	0.00969627362219	-0.705673246948
0.75	0.9489095	-0.05145	-1.98278348765	0.0523598775598	-0.00969627362219	-0.700286428269
0.8	0.9434215	-0.151586944444	-1.80964259259	0.0523598775598	-0.0387850944888	-1.03965600505
0.85	0.9331315	-0.237336944444	-1.50713564815	0.0523598775598	-0.135747830711	-1.00733509297
0.9	0.9190685	-0.306318055556	-1.09643549383	0.0349065850399	-0.164836651577	-0.511747774505
0.95	0.9015755	-0.351479722222	-0.580029938272	0.0349065850399	-0.174532925199	-0.188538653765
1	0.8827105	-0.366914722222	-0.00217021604938	0.0174532925199	-0.174532925199	-0.032320912074
1.05	0.863674	-0.351765555556	0.578706635802	0.0174532925199	-0.174532925199	0.032320912074
1.1	0.8463525	-0.306985	1.10749830247	0	-0.174532925199	0.193925472444
1.15	0.8319465	-0.23667	1.53137854938	0	-0.164836651577	0.549455505257
1.2	0.8219995	-0.148442777778	1.82266388889	-0.0174532925199	-0.135747830711	1.18510010938
1.25	0.816683	-0.0492586111111	1.97960756173	-0.0174532925199	-0.0290888208666	1.48137513672
1.3	0.8168545	0.0551658333333	1.9892941358	-0.0174532925199	0.0290888208666	1.36825194446
1.35	0.8223425	0.155874444444	1.83907283951	-0.0174532925199	0.126051557088	0.899598719392
1.4	0.832804	0.246197777778	1.51655756173	0	0.135747830711	0.210085928481
1.45	0.847896	0.313940277778	1.04397978395	0	0.0872664625997	0.517134593184
1.5	0.865389	0.353004166667	0.502643209877	0	0.174532925199	1.01272191165
1.55	0.884254	0.3644375	-0.0540436728395	0.0174532925199	0.261799387799	0.290888208666
1.6	0.9029475	0.347382777778	-0.602684876543	0.0349065850399	0.203621746066	-0.527908230541
1.65	0.9200975	0.302602222222	-1.10940385802	0.0349065850399	0.174532925199	-0.80263598317
1.7	0.9341605	0.233525833333	-1.5393183642	0.0523598775598	0.135747830711	-1.1527791973
1.75	0.944279	0.14406	-1.85077083333	0.0523598775598	0.0387850944888	-1.07197691712
1.8	0.949081	0.0419222222222	-2.00173317901	0.0523598775598	0.00969627362219	-0.705673246948
1.85	0.9485665	-0.0630738888889	-1.97886651235	0.0523598775598	-0.00969627362219	-0.700286428269
1.9	0.942564	-0.162543888889	-1.79016358025	0.0523598775598	-0.0387850944888	-1.03965600505
1.95	0.9317595	-0.248103333333	-1.45415061728	0.0523598775598	-0.135747830711	-1.00733509297
2	0.916839	-0.311748888889	-1.01709027778	0.0349065850399	-0.164836651577	-0.511747774505
2.05	0.899689	-0.351956111111	-0.516564351852	0.0349065850399	-0.174532925199	-0.188538653765
2.1	0.8806525	-0.366057222222	0.0429808641975	0.0174532925199	-0.174532925199	-0.032320912074
2.15	0.8617875	-0.348621388889	0.62041712963	0.0174532925199	-0.174532925199	0.032320912074
2.2	0.8446375	-0.302030555556	1.15032037037	0	-0.174532925199	0.193925472444
2.25	0.8305745	-0.229905277778	1.58505169753	0	-0.164836651577	0.549455505257
2.3	0.820799	-0.137390555556	1.87046157407	-0.0174532925199	-0.135747830711	1.18510010938
2.35	0.8165115	-0.0358244444444	1.98574768519	-0.0174532925199	-0.0290888208666	1.48137513672
2.4	0.8171975	0.066885	1.95165941358	-0.0174532925199	0.0290888208666	1.36825194446
2.45	0.8233715	0.164735277778	1.77650709877	-0.0174532925199	0.126051557088	0.899598719392
2.5	0.834176	0.249913611111	1.46415478395	0	0.135747830711	0.210085928481
2.55	0.8490965	0.316131666667	1.02571820988	0	0.0872664625997	0.517134593184
2.6	0.866761	0.357196388889	0.477923919753	0	0.174532925199	1.01272191165
2.65	0.8861405	0.3661525	-0.120579320988	0.0174532925199	0.261799387799	0.290888208666
2.7	0.9046625	0.343381111111	-0.685629475309	0.0349065850399	0.203621746066	-0.527908230541
2.75	0.9214695	0.294408333333	-1.17535725309	0.0349065850399	0.174532925199	-0.80263598317
2.8	0.935018	0.222378333333	-1.57203040123	0.0523598775598	0.135747830711	-1.1527791973
2.85	0.9444505	0.132150277778	-1.84293688272	0.0523598775598	0.0387850944888	-1.07197691712
