Time,Position,Velocity1,Acceleration1,Angle2,Velocity2,Acceleration2
0.05,0.9262715,0.162734444444,-1.28860018519,-0.418879020479,-6.61285861033,26.7875719269
0.1,0.9362185,0.107378055556,-1.52249125,-0.785398163397,-5.48809087016,32.8121899375
0.15,0.940849,0.0229238333333,-1.78801453704,-1.0471975512,-3.7059157784,40.6887962099
0.2,0.939477,-0.0793663888889,-1.89964833333,-1.18682389136,-1.34778203348,46.8588583248
0.25,0.9324455,-0.179789166667,-1.7484425,-1.18682389136,1.27990811813,47.0032250654
0.3,0.9207835,-0.262395,-1.38807018519,-1.0471975512,3.63610260832,40.4614724617
0.35,0.9053485,-0.322896388889,-0.907150308642,-0.802851455917,5.48809087016,29.7729468388
0.4,0.887341,-0.355100277778,-0.366713580247,-0.471238898038,6.68073252569,17.3724902398
0.45,0.868819,-0.360435833333,0.199024691358,-0.10471975512,7.1655462068,6.03323692047
0.5,0.8501255,-0.335949444444,0.775296450617,0.261799387799,7.18493875404,-3.25902530079
0.55,0.8340045,-0.281355277778,1.30842854938,0.628318530718,6.80678408278,-11.5601128851
0.6,0.8209705,-0.201131388889,1.74114845679,0.959931088597,6.00199337214,-19.1393667665
0.65,0.8130815,-0.100994444444,2.0192007716,1.23918376892,4.88692190558,-26.4438928952
0.7,0.810509,0.00838444444445,2.11135555556,1.46607657168,3.35491067328,-33.4575308152
0.75,0.813939,0.117382222222,2.02422932099,1.58824961931,1.4835298642,-39.049048604
0.8,0.8226855,0.216756944444,1.77714228395,1.62315620435,-0.62056151182,-42.6312830256
0.85,0.836234,0.300029722222,1.38211003086,1.53588974176,-2.91857836028,-42.6528303003
0.9,0.8532125,0.364056388889,0.792816975309,1.32645023152,-5.09054365165,-37.7777593958
0.95,0.8744785,0.387018333333,0.062724537037,1.01229096616,-6.89405054538,-28.1191935044
1,0.894201,0.361579166667,-0.525615740741,0.610865238198,-8.05760338004,-14.6252127135
1.05,0.9104935,0.327088611111,-0.979137962963,0.174532925199,-8.42606177768,0.781088708454
1.1,0.9276435,0.270779444444,-1.51692808642,-0.261799387799,-8.00912201193,16.8014874598
1.15,0.9396485,0.173119722222,-1.97876064815,-0.663225115758,-6.70012507293,31.464407904
1.2,0.9454795,0.0605013888889,-2.18551342593,-0.959931088597,-4.70269270676,42.2595925367
1.25,0.945651,-0.0544988888889,-2.16449938272,-1.15191730632,-2.24953548035,47.7164398585
1.3,0.93982,-0.162925,-1.95144768519,-1.18682389136,0.290888208666,47.6625716717
1.35,0.928844,-0.257154722222,-1.56128518519,-1.11701072128,2.68586779335,43.1160967067
1.4,0.9128945,-0.323658611111,-1.05827145062,-0.907571211037,4.78026289574,34.3194218039
1.45,0.8954015,-0.363103611111,-0.530644290123,-0.610865238198,6.22500766545,22.9532343912
1.5,0.875679,-0.377395277778,0.0166206790124,-0.261799387799,7.0782797442,11.3015455885
