Time,Position,Velocity1,Acceleration1,Angle2,Velocity2,Acceleration2
0.05,0.956627,-0.121193333333,-1.32803459877,-0.244346095279,-1.26051557088,28.2549413351
0.1,0.9526825,-0.18136125,-1.45375891975,-0.349065850399,-0.0193925472444,32.0962817351
0.15,0.942221,-0.264052833333,-1.51480550926,-0.331612557879,1.81514242207,35.1780807013
0.2,0.9262715,-0.346334722222,-1.32313837963,-0.174532925199,3.77185043903,33.2808431626
0.25,0.9063775,-0.40817,-0.863232546296,0.0698131700798,5.38143186032,26.2359616942
0.3,0.884254,-0.438658888889,-0.243254753086,0.383972435439,6.467414506,16.8219573708
0.35,0.8611015,-0.433895,0.42361558642,0.733038285838,7.08797601782,6.59885288177
0.4,0.8394925,-0.394735833333,1.06007114198,1.11701072128,7.12676111231,-3.46911122927
0.45,0.820456,-0.325183055556,1.62718564815,1.46607657168,6.67103625207,-12.0395397476
0.5,0.8058785,-0.228095,2.08732438272,1.79768912955,5.84685299418,-19.0262435742
0.55,0.796789,-0.110141111111,2.38575555556,2.05948851735,4.75117407487,-25.3934632528
0.6,0.794388,0.0192461111111,2.47007638889,2.28638132011,3.32582185241,-31.7930038434
0.65,0.798847,0.145965555556,2.32927700617,2.40855436775,1.52231495868,-37.0289915994
0.7,0.80948,0.260108333333,1.98760030864,2.44346095279,-0.446028586621,-40.4442346419
0.75,0.8257725,0.351384444444,1.47871111111,2.37364778271,-2.61799387799,-41.1445210702
0.8,0.845838,0.412266944444,0.858558641975,2.18166156499,-4.75117407487,-37.303719352
0.85,0.8683045,0.439706944444,0.175999228395,1.88495559215,-6.5546809686,-28.6363280975
0.9,0.8912855,0.430274444444,-0.515188117284,1.50098315672,-7.75701889775,-16.327447416
0.95,0.912723,0.385970277778,-1.15497839506,1.08210413624,-8.26122512611,-1.96080199915
1,0.9310735,0.311081944444,-1.70404305556,0.645771823238,-8.00912201193,13.5478489777
1.05,0.9447935,0.211230833333,-2.13491033951,0.244346095279,-6.87465799813,28.0653253176
1.1,0.9530255,0.0914666666667,-2.40248209877,-0.0698131700798,-5.05175855716,39.049048604
1.15,0.9543975,-0.0384922222222,-2.44091080247,-0.279252680319,-2.76343798232,45.1900218981
1.2,0.9489095,-0.162639166667,-2.23961003086,-0.349065850399,-0.349065850399,46.5852079359
1.25,0.937419,-0.269826666667,-1.84981805556,-0.314159265359,2.04591373428,43.7463544921
1.3,0.920955,-0.3524325,-1.33108348765,-0.13962634016,4.24696784652,35.84389149
1.35,0.901061,-0.406359722222,-0.727022376543,0.13962634016,5.79837162607,24.316099517
1.4,0.8789375,-0.426463333333,-0.0863851851852,0.471238898038,6.6419474312,13.0738089339
1.45,0.857157,-0.4141725,0.543295061728,0.820304748437,7.01040582884,3.59839487757
1.5,0.8364055,-0.371964444444,1.1576779321,1.18682389136,6.97162073436,-4.90200499789
1.55,0.8185695,-0.296409166667,1.7108183642,1.53588974176,6.49650332687,-12.685957989
1.6,0.805707,-0.194843055556,2.12183611111,1.85004900711,5.66262379536,-19.667274997
1.65,0.798504,-0.0772702777778,2.3580720679,2.11184839491,4.53785605519,-26.6270447303
1.7,0.7976465,0.0482105555556,2.40152932099,2.32128790515,3.00584482288,-33.4467571779
1.75,0.803306,0.1723575,2.2167433642,2.42600766027,1.1344640138,-38.7904813074
1.8,0.815654,0.278782777778,1.82081126543,2.44346095279,-0.959931088597,-41.7478447622
1.85,0.8322895,0.358816111111,1.29980061728,2.33874119767,-3.20946656895,-40.6597073891
1.9,0.8525265,0.411885833333,0.692245987654,2.11184839491,-5.22629148236,-34.9227454959
1.95,0.8748215,0.431036666667,0.0199024691358,1.79768912955,-6.8164803564,-25.926758302
2,0.8971165,0.413886666667,-0.654081944444,1.41371669412,-7.93155182295,-13.9033790105
2.05,0.917525,0.363103611111,-1.2732816358,0.977384381117,-8.34849158871,1.19048692806
2.1,0.9345035,0.283737222222,-1.81234212963,0.541052068118,-7.8636779076,17.334782509
2.15,0.947023,0.177311944444,-2.22320108025,0.157079632679,-6.53528842136,31.6044651897
2.2,0.9530255,0.0524980555556,-2.41867932099,-0.13962634016,-4.53785605519,41.8609679545
2.25,0.9523395,-0.0748883333333,-2.36701759259,-0.314159265359,-2.11378764964,46.5582738426
2.3,0.9451365,-0.192746944444,-2.10235709877,-0.349065850399,0.319977029532,46.1542624416
2.35,0.932274,-0.291264166667,-1.6805941358,-0.279252680319,2.65677897248,41.6077874766
2.4,0.9149525,-0.363961111111,-1.1663587963,-0.0698131700798,4.64451506503,33.1612557879
2.45,0.894887,-0.410170833333,-0.586381790123,0.209439510239,6.06017101387,22.554609809
2.5,0.8727635,-0.425796388889,0.0620893518519,0.558505360638,6.91344309262,11.4416028742
2.55,0.8508115,-0.405025833333,0.73056882716,0.925024503557,7.1655462068,1.10429782919
2.6,0.8309175,-0.350431666667,1.3464337963,1.29154364648,6.97162073436,-7.97787846359
2.65,0.814625,-0.266396666667,1.85971635802,1.64060949687,6.32197040167,-15.874954647
2.7,0.803306,-0.158542222222,2.22002515432,1.93731546971,5.32325421858,-22.436099798
2.75,0.798161,-0.036015,2.37702175926,2.18166156499,4.0627386477,-28.5178180866
2.8,0.7997045,0.0876555555556,2.3238779321,2.35619449019,2.48224604728,-34.4810263642
2.85,0.8072505,0.203322777778,2.0880654321,2.44346095279,0.581776417331,-39.3560972687
2.9,0.8206275,0.303269166667,1.68107052469,2.42600766027,-1.57079632679,-41.4138620041
2.95,0.838635,0.377109444444,1.13412314815,2.28638132011,-3.73306534454,-39.3776445435
