Vernier Format 2
Untitled.cmbl 10/31/2024 11:52:14 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.6679925	0.961162222222	2.95090098765	0.0698131700798	1.76472179924	1.24112302364
0.1	0.710696	1.10369777778	2.86977725309	0.157079632679	1.81320316735	1.36879062633
0.15	0.770378	1.27670316667	2.29971972222	0.244346095279	1.91404441302	1.07951846327
0.2	0.8415505	1.38753027778	0.77216287037	0.349065850399	1.99743236617	-0.563461233823
0.25	0.9152955	1.37466777778	-1.29680466049	0.453785605519	1.89077335633	-3.04462991737
0.3	0.983381	1.24823416667	-3.25224342593	0.541052068118	1.68715161026	-5.56673842287
0.35	1.0432345	1.03576472222	-4.9006654321	0.628318530718	1.33808575986	-8.12332256792
0.4	1.090054	0.745929722222	-6.2042242284	0.680678408278	0.853272078753	-10.1810873033
0.45	1.120238	0.397594166667	-7.05140246914	0.715584993318	0.300584482288	-11.66246244
0.5	1.1310425	0.0182933333333	-7.34634012346	0.715584993318	-0.349065850399	-12.1472761211
0.55	1.121953	-0.359578333333	-7.07527484568	0.680678408278	-0.989019909463	-10.9567891931
0.6	1.0939985	-0.709533611111	-6.28505154321	0.610865238198	-1.50292241144	-8.40882395791
0.65	1.048894	-1.006705	-5.01902160494	0.523598775598	-1.85198826184	-5.22521411862
0.7	0.990241	-1.226225	-3.35827700617	0.418879020479	-2.02652118704	-1.96618881783
0.75	0.923013	-1.35780361111	-1.33510632716	0.314159265359	-2.03621746066	1.03426918637
0.8	0.849611	-1.37104722222	0.929064197531	0.209439510239	-1.90046962995	3.63071578964
0.85	0.7808395	-1.26004861111	3.08964660494	0.12217304764	-1.67745533664	6.21100193688
0.9	0.7197855	-1.04929416667	4.9262845679	0.0349065850399	-1.29930066537	8.93673218845
0.95	0.671937	-0.744976944444	6.22005092593	-0.0174532925199	-0.727220521664	10.4935227867
1	0.643811	-0.399118611111	6.86518734568	-0.0349065850399	-0.184229198822	10.6982218965
1.05	0.631806	-0.0419222222222	7.08003873457	-0.0349065850399	0.349065850399	10.5204568801
