Vernier Format 2
Untitled.cmbl 10/31/2024 12:06:03 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.9876685	-0.805287777778	-0.742595	-0.0174532925199	0.116355283466	3.43355822599
0.1	0.949081	-0.845399722222	-0.55866125	-0.0174532925199	0.276343798232	3.56391923802
0.15	0.904834	-0.8830535	-0.0942297222222	0	0.488692190558	3.40500808699
0.2	0.8587005	-0.879318611111	0.818055	0.0349065850399	0.649650332687	2.71980475102
0.25	0.8141105	-0.811671388889	2.01489209877	0.0698131700798	0.736916795286	2.34488217097
0.3	0.774837	-0.676281666667	3.19446274691	0.10471975512	0.872664625997	2.03406273319
0.35	0.7441385	-0.482581944444	4.14982361111	0.157079632679	0.989019909463	0.813409620528
0.4	0.7249305	-0.247341111111	4.7634125	0.209439510239	0.989019909463	-1.08275055448
0.45	0.718585	0.00924194444444	4.98503919753	0.261799387799	0.862968352375	-2.74727752629
0.5	0.725788	0.267158888889	4.79670679012	0.296705972839	0.688435427176	-3.92160399831
0.55	0.746025	0.505734444444	4.18984027778	0.331612557879	0.475117407487	-4.99358091543
0.6	0.7780955	0.701339722222	3.20900848765	0.349065850399	0.174532925199	-5.67232006898
0.65	0.8185695	0.837015277778	1.96277515432	0.349065850399	-0.135747830711	-5.47839459654
0.7	0.8645315	0.903423888889	0.564467901235	0.331612557879	-0.378154671265	-4.99896773411
0.75	0.9118655	0.895134722222	-0.875549845679	0.314159265359	-0.649650332687	-4.15862402018
0.8	0.95697	0.813195833333	-2.24612067901	0.261799387799	-0.824183257886	-2.768824801
0.85	0.9959005	0.663133333333	-3.43269953704	0.226892802759	-0.901753446864	-1.70762152124
0.9	1.0253985	0.459048333333	-4.34371388889	0.174532925199	-0.998716183086	-0.517134593184
0.95	1.043406	0.215137222222	-4.90707021605	0.12217304764	-0.989019909463	1.26590238956
1	1.0476935	-0.0481152777778	-5.05872067901	0.0698131700798	-0.862968352375	2.96275027345
1.05	1.0384325	-0.307651944444	-4.78532638889	0.0349065850399	-0.678739153553	4.40103086074
