Time,Position,Velocity1,Acceleration1,Angle2,Velocity2,Acceleration2
0.05,0.894201,-0.193985555556,-0.0423880246913,0.296705972839,8.24183257886,3.54560405451
0.1,0.8847685,-0.198463611111,0.0522333950617,0.698131700798,8.46969500898,0.98740386386
0.15,0.874307,-0.197682333333,0.241815,1.1344640138,8.62192650485,-4.78187894134
0.2,0.8641885,-0.180741944444,0.546852098765,1.58824961931,8.24183257886,-15.047000616
0.25,0.855442,-0.144441111111,0.900131512346,1.98967534727,7.14615365955,-26.8592166153
0.3,0.848925,-0.0880366666667,1.18963833333,2.32128790515,5.51717969103,-37.9943095067
0.35,0.846181,-0.0201036111111,1.34114058642,2.56563400043,3.29673303154,-47.5656089355
0.4,0.846524,0.0546894444444,1.29350169753,2.67035375555,0.62056151182,-53.6042326747
0.45,0.8521835,0.118335,1.04683811728,2.63544717051,-2.25923175397,-54.6923700478
0.5,0.8593865,0.160447777778,0.745548611111,2.44346095279,-5.09054365165,-49.5587318468
0.55,0.868476,0.192461111111,0.426526851852,2.11184839491,-7.5146120572,-37.1582752477
0.6,0.8792805,0.206752777778,0.0341412037037,1.65806278939,-9.09510465761,-18.0242952999
0.65,0.890085,0.198558888889,-0.4073125,1.15191730632,-9.46356305526,4.7188531628
0.7,0.9002035,0.165021111111,-0.824311574074,0.663225115758,-8.61029097651,27.251915697
0.75,0.9074065,0.111189166667,-1.13089429012,0.244346095279,-6.60316233671,46.2619988152
0.8,0.911694,0.0466861111111,-1.30647006173,-0.0349065850399,-3.69428025005,58.2153494639
0.85,0.91238,-0.0247722222222,-1.34256975309,-0.13962634016,-0.407243492132,61.2211942868
0.9,0.9091215,-0.0938486111111,-1.22236095679,-0.0698131700798,2.76343798232,55.9474988
0.95,0.9026045,-0.152825555556,-0.959817746914,0.157079632679,5.43960950205,44.3173572721
1,0.893172,-0.194747777778,-0.586858179012,0.506145483078,7.340079132,28.8625744821
1.05,0.8820245,-0.212278888889,-0.182827469136,0.925024503557,8.37758040957,11.9210297366
1.1,0.87122,-0.210373333333,0.190979012346,1.37881010908,8.53272078753,-4.98280727807
1.15,0.8607585,-0.196462777778,0.616182561728,1.81514242207,7.79580399224,-20.0712863979
1.2,0.8501255,-0.151396388889,1.06398811728,2.18166156499,6.41893313789,-32.7303102936
1.25,0.844466,-0.0814625,1.33431234568,2.47836753783,4.46998213983,-43.5955235691
1.3,0.842065,-0.00886083333333,1.40042453704,2.65290046303,1.95864727168,-51.6218834008
1.35,0.8436085,0.0633597222222,1.32404351852,2.68780704807,-0.882360899619,-55.0048055312
1.4,0.848582,0.129101388889,1.10501049383,2.56563400043,-3.76215416541,-52.7477285047
1.45,0.857157,0.179408055556,0.757034876543,2.30383461263,-6.40923686427,-44.0480163381
1.5,0.867447,0.207610277778,0.334372067901,1.90240888467,-8.46484687217,-28.275411246
1.55,0.878766,0.213708055556,-0.115603703704,1.41371669412,-9.46356305526,-7.14830838703
1.6,0.889742,0.196176944444,-0.561556635802,0.907571211037,-9.25994130919,15.9503701085
1.65,0.899346,0.155302777778,-0.945473148148,0.436332312999,-7.79580399224,37.287558896
1.7,0.9060345,0.0962305555556,-1.20208796296,0.0872664625997,-5.31355794496,53.2810235539
1.75,0.909293,0.0283927777778,-1.30207669753,-0.12217304764,-2.16226901775,61.6575265998
1.8,0.9087785,-0.0387780555556,-1.27217006173,-0.13962634016,1.23142675002,60.897985166
1.85,0.9053485,-0.102995277778,-1.1233779321,0.0174532925199,4.26636039376,51.8804506974
1.9,0.8981455,-0.157589444444,-0.821664969136,0.314159265359,6.63225115758,37.3737479949
1.95,0.888713,-0.190650833333,-0.398790432099,0.715584993318,8.1254772954,19.8342663761
2,0.87808,-0.199416388889,0.0609777777778,1.16937059884,8.60059470288,2.32171885065
2.05,0.867447,-0.179789166667,0.437113271605,1.60570291183,8.27092139973,-13.4131785107
2.1,0.859901,-0.149776666667,0.704579166667,2.02458193231,7.20433130129,-27.5158698123
2.15,0.8525265,-0.114428611111,1.02757083333,2.35619449019,5.4202169548,-39.1567849776
2.2,0.8466955,-0.0462097222222,1.29741867284,2.58308729295,3.17068147446,-47.8780444189
2.25,0.847553,0.0297266666667,1.28540308642,2.68780704807,0.542991322843,-53.7550635977
2.3,0.85064,0.0895611111111,1.10040540123,2.65290046303,-2.39497958468,-54.7408514159
2.35,0.856814,0.140153611111,0.859934876543,2.44346095279,-5.21659520874,-48.8961531492
2.4,0.865046,0.178264722222,0.548323611111,2.11184839491,-7.55339715169,-36.3448656272
2.45,0.875336,0.199035277778,0.151703395062,1.65806278939,-9.10480093124,-17.7226334539
2.5,0.885969,0.195414722222,-0.291073611111,1.15191730632,-9.47325932888,4.46567268489
2.55,0.8957445,0.169213333333,-0.713948148148,0.663225115758,-8.64907607099,26.6593656423
2.6,0.903805,0.121098055556,-1.05742453704,0.244346095279,-6.71951762018,46.2566119965
2.65,0.908607,0.0561186111111,-1.23723487654,-0.0523598775598,-3.78154671265,59.5512804963
2.7,0.909293,-0.00924194444444,-1.26026033951,-0.157079632679,-0.319977029532,62.6702485114
2.75,0.907578,-0.0725063888889,-1.19076049383,-0.0698131700798,2.88948953941,56.2276133713
2.8,0.90209,-0.133388888889,-0.996658487654,0.157079632679,5.5074834174,44.0587899755
2.85,0.893515,-0.178169444444,-0.667685493827,0.506145483078,7.43704186822,28.2484771526
2.9,0.8833965,-0.202084166667,-0.272229783951,0.942477796077,8.3872766832,11.0537519293
2.95,0.8727635,-0.2083725,0.187697222222,1.37881010908,8.47454314579,-5.00435455279
