Vernier Format 2
Untitled.cmbl 10/31/2024 11:34:11 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.84721	0.649032222222	-0.486170740741	-0.0349065850399	-1.0471975512	0.442796495413
0.1	0.8799665	0.633216111111	-0.779594537037	-0.0872664625997	-1.03265314076	0.720756339249
0.15	0.9122085	0.5949335	-1.28691694444	-0.13962634016	-1.00647320198	1.33323762305
0.2	0.941535	0.516119722222	-1.99473555556	-0.191986217719	-0.901753446864	2.10463005788
0.25	0.965545	0.392544444444	-2.6864416358	-0.226892802759	-0.814486984264	3.28003389364
0.3	0.982009	0.238099166667	-3.16741444444	-0.279252680319	-0.610865238198	4.98172991433
0.35	0.9900695	0.0653605555556	-3.38897762346	-0.296705972839	-0.252103114177	5.52687596465
0.4	0.9886975	-0.111475	-3.33657484568	-0.296705972839	-0.00969627362219	5.17134593184
0.45	0.978579	-0.278973333333	-3.01527700617	-0.296705972839	0.22301429331	5.32756367353
0.5	0.9598855	-0.423319166667	-2.44345154321	-0.279252680319	0.523598775598	5.30062958013
0.55	0.934675	-0.530030277778	-1.69509753086	-0.244346095279	0.814486984264	4.08320855868
0.6	0.9053485	-0.596629444444	-0.836803549383	-0.191986217719	0.979323635841	1.9230942684
0.65	0.873278	-0.617876388889	0.112798302469	-0.13962634016	0.998716183086	-0.118510010938
0.7	0.841379	-0.586148888889	1.07362175926	-0.0872664625997	0.911449720486	-1.18510010938
0.75	0.8127385	-0.506115555556	1.93482700617	-0.0523598775598	0.862968352375	-1.90693381236
0.8	0.789243	-0.386351388889	2.63570092593	0	0.775701889775	-3.44756395456
0.85	0.772779	-0.234192777778	3.12161759259	0.0349065850399	0.513902501976	-4.82658953638
0.9	0.7650615	-0.0631691666667	3.33906265432	0.0523598775598	0.22301429331	-4.96664682203
0.95	0.7664335	0.110141111111	3.29216481481	0.0523598775598	0	-4.65959815733
1	0.7763805	0.275352777778	2.99839166667	0.0523598775598	-0.213318019688	-4.70807952544
1.05	0.794731	0.420079722222	2.45218533951	0.0349065850399	-0.48481368111	-4.49260677828
1.1	0.81977	0.530030277778	1.67985308642	0	-0.688435427176	-3.7707730753
1.15	0.849611	0.593866388889	0.763810185185	-0.0349065850399	-0.862968352375	-2.88733481194
1.2	0.881167	0.607491111111	-0.190237962963	-0.0872664625997	-0.998716183086	-1.50830923012
1.25	0.9122085	0.573381666667	-1.11109768519	-0.13962634016	-1.02780500395	0.220859565839
1.3	0.9403345	0.493157777778	-1.94424891975	-0.191986217719	-0.989019909463	2.21398247707
1.35	0.963144	0.372631388889	-2.61765108025	-0.244346095279	-0.814486984264	4.22326584433
1.4	0.9787505	0.222759444444	-3.07519614198	-0.279252680319	-0.523598775598	5.30062958013
1.45	0.986125	0.0551658333333	-3.28147253086	-0.296705972839	-0.22301429331	5.18750638787
1.5	0.98441	-0.116048333333	-3.21895972222	-0.296705972839	0	4.88045772317
1.55	0.97412	-0.277163055556	-2.89348024691	-0.296705972839	0.22301429331	5.18750638787
1.6	0.9557695	-0.414839444444	-2.3321882716	-0.279252680319	0.523598775598	5.30062958013
1.65	0.931245	-0.517739444444	-1.58785709877	-0.244346095279	0.814486984264	4.22326584433
1.7	0.9022615	-0.577669166667	-0.735120987654	-0.191986217719	0.989019909463	2.21398247707
1.75	0.8717345	-0.592723055556	0.161019444444	-0.13962634016	1.02780500395	0.226246384518
1.8	0.8412075	-0.562043611111	1.06033580247	-0.0872664625997	0.998716183086	-1.47598831804
1.85	0.813596	-0.483915833333	1.8867117284	-0.0349065850399	0.862968352375	-2.74189070761
1.9	0.791301	-0.367105277778	2.55926697531	0	0.698131700798	-3.47988486663
1.95	0.7756945	-0.220091666667	3.02829830247	0.0349065850399	0.513902501976	-4.14785038283
2	0.7684915	-0.0539272222222	3.23944444444	0.0523598775598	0.300584482288	-4.99896773411
2.05	0.7702065	0.115190833333	3.1725912037	0.0698131700798	0	-5.49994187125
2.1	0.7804965	0.272970833333	2.85769814815	0.0523598775598	-0.300584482288	-5.03128864618
2.15	0.7983325	0.409313333333	2.32440725309	0.0349065850399	-0.513902501976	-4.29329448716
2.2	0.8226855	0.513261388889	1.59579691358	0	-0.70782797442	-3.7707730753
2.25	0.851326	0.575096666667	0.720088271605	-0.0349065850399	-0.892057173242	-3.08126028439
2.3	0.882196	0.587673333333	-0.215327777778	-0.0872664625997	-1.08598264569	-1.15816601598
2.35	0.912037	0.551467777778	-1.10913919753	-0.157079632679	-1.02780500395	1.17432647202
2.4	0.9389625	0.472958888889	-1.90603194444	-0.191986217719	-0.901753446864	2.39174749347
2.45	0.9609145	0.355290833333	-2.55445015432	-0.244346095279	-0.79509443702	3.59300805889
2.5	0.9756635	0.208658333333	-2.98457638889	-0.279252680319	-0.542991322843	4.67037179469
2.55	0.982352	0.0468766666667	-3.16682160494	-0.296705972839	-0.31028075591	5.36527140428
2.6	0.9804655	-0.117858611111	-3.09737469136	-0.314159265359	0	5.82853781067
2.65	0.9701755	-0.272589722222	-2.78015262346	-0.296705972839	0.31028075591	5.49994187125
2.7	0.9523395	-0.405025833333	-2.23489907407	-0.279252680319	0.552687596465	4.92893909128
2.75	0.9283295	-0.503733611111	-1.50364212963	-0.244346095279	0.824183257886	3.78693353133
2.8	0.9002035	-0.559280555556	-0.669114660494	-0.191986217719	0.979323635841	1.77765016407
