Vernier Format 2
Untitled.cmbl 10/24/2024 10:57:23 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	1.0789065	-0.302602222222	0.832886574074	0	-0.271495661421	1.27990811813
0.1	1.0627855	-0.269779027778	1.11300324074	-0.0174532925199	-0.193925472444	1.06335800723
0.15	1.0494085	-0.211230833333	1.54072106481	-0.0174532925199	-0.168715161026	1.05689382482
0.2	1.0401475	-0.122527222222	2.05320964506	-0.0349065850399	-0.126051557088	1.61927769491
0.25	1.035517	0.00457333333333	2.34354220679	-0.0349065850399	0	2.02113436836
0.3	1.040319	0.136151944444	2.1051625	-0.0349065850399	0.126051557088	1.51585077627
0.35	1.0507805	0.233144722222	1.43747700617	-0.0174532925199	0.164836651577	0.69489960959
0.4	1.065358	0.287357777778	0.552346450617	-0.0174532925199	0.174532925199	0.188538653765
0.45	1.081479	0.291264166667	-0.40858287037	0	0.174532925199	-0.150830923012
0.5	1.096571	0.244006388889	-1.29768333333	0	0.164836651577	-0.544068686578
0.55	1.1077185	0.152158611111	-1.9553117284	0.0174532925199	0.135747830711	-1.19048692806
0.6	1.1128635	0.0338236111111	-2.25723641975	0.0174532925199	0.0290888208666	-1.5136960488
0.65	1.11132	-0.0901327777778	-2.15587145062	0.0174532925199	-0.0290888208666	-1.5136960488
0.7	1.103088	-0.1963675	-1.68895740741	0.0174532925199	-0.135747830711	-1.19048692806
0.75	1.090397	-0.270017222222	-0.943620524691	0	-0.164836651577	-0.544068686578
0.8	1.074276	-0.298314722222	-0.0192143518519	0	-0.174532925199	-0.150830923012
0.85	1.0583265	-0.272589722222	0.918107253086	-0.0174532925199	-0.174532925199	0.188538653765
0.9	1.045121	-0.1997975	1.69430354938	-0.0174532925199	-0.164836651577	0.69489960959
0.95	1.036889	-0.0912761111111	2.18000848765	-0.0349065850399	-0.126051557088	1.5136960488
1	1.0353455	0.0333472222222	2.29698842593	-0.0349065850399	0	2.00389654859
1.05	1.0404905	0.152920833333	2.0451375	-0.0349065850399	0.126051557088	1.5136960488
1.1	1.0514665	0.250866388889	1.45272145062	-0.0174532925199	0.164836651577	0.69489960959
1.15	1.0669015	0.312225277778	0.538372376543	-0.0174532925199	0.174532925199	0.188538653765
1.2	1.085252	0.313273333333	-0.549011728395	0	0.174532925199	-0.150830923012
1.25	1.10103	0.250104166667	-1.48527469136	0	0.164836651577	-0.544068686578
1.3	1.111663	0.149205	-2.07557345679	0.0174532925199	0.135747830711	-1.19048692806
1.35	1.1166365	0.0287738888889	-2.31180941358	0.0174532925199	0.0290888208666	-1.5136960488
1.4	1.11475	-0.0956588888889	-2.18874228395	0.0174532925199	-0.0290888208666	-1.5136960488
1.45	1.106518	-0.205037777778	-1.70028487654	0.0174532925199	-0.135747830711	-1.19048692806
1.5	1.092798	-0.278782777778	-0.904291975309	0	-0.164836651577	-0.544068686578
1.55	1.0765055	-0.301363611111	0.0349351851852	0	-0.174532925199	-0.150830923012
1.6	1.060556	-0.272780277778	0.929487654321	-0.0174532925199	-0.174532925199	0.188538653765
1.65	1.047522	-0.200655	1.64687638889	-0.0174532925199	-0.164836651577	0.69489960959
1.7	1.0394615	-0.0999463888889	2.13607484568	-0.0349065850399	-0.126051557088	1.5136960488
1.75	1.0363745	0.0251533333333	2.30085246914	-0.0349065850399	0	2.00389654859
1.8	1.0418625	0.150538888889	1.99749861111	-0.0349065850399	0.126051557088	1.5136960488
1.85	1.05301	0.241338611111	1.3033470679	-0.0174532925199	0.164836651577	0.69489960959
1.9	1.067759	0.288405833333	0.402654475309	-0.0174532925199	0.174532925199	0.183151835086
1.95	1.08388	0.284118333333	-0.560550925926	0	0.174532925199	-0.183151835086
2	1.098286	0.228380833333	-1.41979768519	0	0.164836651577	-0.689512790911
2.05	1.1084045	0.131388055556	-2.01618364198	0.0174532925199	0.126051557088	-1.48137513672
2.1	1.112349	0.0116238888889	-2.24416219136	0.0174532925199	0	-1.85306562557
2.15	1.109605	-0.109378888889	-2.07335030864	0.0174532925199	-0.116355283466	-1.19048692806
2.2	1.1005155	-0.209420555556	-1.55720941358	0	-0.135747830711	-0.210085928481
2.25	1.08731	-0.275066944444	-0.786729783951	0	-0.0775701889775	-0.220859565839
2.3	1.071189	-0.294884722222	0.141169907407	0	-0.145444104333	-0.490200499789
2.35	1.0555825	-0.260870555556	1.06118271605	-0.0174532925199	-0.164836651577	-0.102349554901
2.4	1.0432345	-0.180837222222	1.79169861111	-0.0174532925199	-0.164836651577	0.549455505257
2.45	1.036203	-0.0687905555556	2.2082212963	-0.0349065850399	-0.126051557088	1.48137513672
2.5	1.03586	0.0554516666667	2.24876728395	-0.0349065850399	0	1.99850972991
2.55	1.0422055	0.170261388889	1.92884567901	-0.0349065850399	0.126051557088	1.5136960488
2.6	1.0538675	0.259917777778	1.29847731481	-0.0174532925199	0.164836651577	0.69489960959
2.65	1.069474	0.313178055556	0.371900925926	-0.0174532925199	0.174532925199	0.183151835086
2.7	1.0878245	0.304984166667	-0.706114197531	0	0.174532925199	-0.183151835086
2.75	1.102745	0.233621111111	-1.59701435185	0	0.164836651577	-0.69489960959
2.8	1.112349	0.129196666667	-2.1266529321	0.0174532925199	0.126051557088	-1.5136960488
2.85	1.1162935	0.00743166666667	-2.3022287037	0.0174532925199	0	-1.99850972991
2.9	1.1132065	-0.115381388889	-2.10987345679	0.0174532925199	-0.126051557088	-1.48137513672
