Vernier Format 2
Untitled.cmbl 10/24/2024 10:52:13 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.9180395	-0.320323888889	-0.310997253086	0	-0.271495661421	1.18725483685
0.1	0.9022615	-0.332376527778	-0.358408533951	-0.0174532925199	-0.193925472444	0.760080115606
0.15	0.886312	-0.356662833333	-0.320403287037	-0.0174532925199	-0.180350689373	0.358762124021
0.2	0.8669325	-0.382730833333	0.0378517438272	-0.0349065850399	-0.174532925199	0.266108842742
0.25	0.845838	-0.365961944444	0.66369970679	-0.0349065850399	-0.164836651577	0.349065850399
0.3	0.8285165	-0.309176388889	1.18273598765	-0.0523598775598	-0.145444104333	0.531140321749
0.35	0.814625	-0.238099166667	1.5133816358	-0.0523598775598	-0.0775701889775	0.193925472444
0.4	0.804335	-0.155398055556	1.75194660494	-0.0523598775598	-0.135747830711	0.0592550054689
0.45	0.798504	-0.0605013888889	1.9077257716	-0.0698131700798	-0.126051557088	0.867277807318
0.5	0.7979895	0.0409694444444	1.93244506173	-0.0698131700798	-0.0290888208666	1.36286512579
0.55	0.8027915	0.138724444444	1.81308317901	-0.0698131700798	0.0290888208666	1.48137513672
0.6	0.812224	0.226951666667	1.57446527778	-0.0698131700798	0.135747830711	1.18510010938
0.65	0.8261155	0.300220277778	1.22781296296	-0.0523598775598	0.164836651577	0.549455505257
0.7	0.843094	0.352146666667	0.798216049383	-0.0523598775598	0.174532925199	0.193925472444
0.75	0.8617875	0.386541944444	0.235547839506	-0.0349065850399	0.174532925199	0.032320912074
0.8	0.883568	0.380825277778	-0.415834567901	-0.0349065850399	0.174532925199	-0.032320912074
0.85	0.9015755	0.3369975	-0.923929783951	-0.0174532925199	0.174532925199	-0.188538653765
0.9	0.9173535	0.282498611111	-1.30244722222	-0.0174532925199	0.164836651577	-0.511747774505
0.95	0.9307305	0.206562222222	-1.6334845679	0	0.135747830711	-1.00733509297
1	0.938791	0.113952222222	-1.8394962963	0	0.0387850944888	-1.03965600505
1.05	0.942221	0.0166736111111	-1.90640246914	0	0.00969627362219	-0.700286428269
1.1	0.940506	-0.0815577777778	-1.84240756173	0	-0.00969627362219	-0.700286428269
1.15	0.9338175	-0.172929166667	-1.64417685185	0	-0.0387850944888	-1.03965600505
1.2	0.92267	-0.250961666667	-1.32393765432	0	-0.135747830711	-1.00733509297
1.25	0.907921	-0.308604722222	-0.923982716049	-0.0174532925199	-0.164836651577	-0.511747774505
1.3	0.8909425	-0.345096111111	-0.481840895062	-0.0174532925199	-0.174532925199	-0.188538653765
1.35	0.872249	-0.354719166667	-0.058437037037	-0.0349065850399	-0.174532925199	-0.032320912074
1.4	0.8552705	-0.352146666667	0.393708950617	-0.0349065850399	-0.174532925199	0.032320912074
1.45	0.835891	-0.321657777778	0.944043981481	-0.0523598775598	-0.174532925199	0.188538653765
1.5	0.8213135	-0.253534166667	1.40540015432	-0.0523598775598	-0.164836651577	0.517134593184
1.55	0.810166	-0.172166944444	1.68546388889	-0.0698131700798	-0.135747830711	1.03965600505
1.6	0.8038205	-0.0809861111111	1.84516003086	-0.0698131700798	-0.0387850944888	1.18510010938
1.65	0.8017625	0.0161019444444	1.88374753086	-0.0698131700798	0	0.991174636935
1.7	0.8051925	0.115476666667	1.74337160494	-0.0698131700798	0.0387850944888	1.04504282372
1.75	0.8141105	0.198177777778	1.44192330247	-0.0698131700798	0.126051557088	0.74876779638
1.8	0.8261155	0.258012222222	1.1405808642	-0.0523598775598	0.135747830711	0.177765016407
1.85	0.840007	0.310224444444	0.847125308642	-0.0523598775598	0.0872664625997	0.511747774505
1.9	0.8575	0.349288333333	0.422080555556	-0.0523598775598	0.174532925199	1.01272191165
1.95	0.8761935	0.3592925	-0.136723611111	-0.0349065850399	0.261799387799	0.290888208666
2	0.894887	0.335473055556	-0.699974074074	-0.0174532925199	0.203621746066	-0.527908230541
2.05	0.9108365	0.283927777778	-1.15598410494	-0.0174532925199	0.174532925199	-0.80263598317
2.1	0.9238705	0.215137222222	-1.49681388889	0	0.135747830711	-1.14739237863
2.15	0.93296	0.131006944444	-1.74151898148	0	0.0387850944888	-1.03965600505
2.2	0.937419	0.0363961111111	-1.86665046296	0	0.00969627362219	-0.554842323936
2.25	0.936733	-0.0614541666667	-1.84912993827	0	0	-0.37707730753
2.3	0.9310735	-0.154445277778	-1.68345246914	0	-0.00969627362219	-0.554842323936
2.35	0.9207835	-0.235145555556	-1.37792839506	0	-0.0387850944888	-1.03965600505
2.4	0.906892	-0.297266666667	-0.952830709877	0	-0.135747830711	-1.14739237863
2.45	0.890085	-0.334996666667	-0.443518055556	-0.0174532925199	-0.174532925199	-0.80263598317
2.5	0.8717345	-0.337855	0.000635185185185	-0.0174532925199	-0.203621746066	-0.527908230541
2.55	0.8559565	-0.327660277778	0.322885802469	-0.0349065850399	-0.261799387799	0.290888208666
2.6	0.838978	-0.309938611111	0.713101234568	-0.0523598775598	-0.174532925199	1.01272191165
2.65	0.823543	-0.262013888889	1.19166033951	-0.0523598775598	-0.0872664625997	0.511747774505
2.7	0.811538	-0.186268055556	1.58356959877	-0.0523598775598	-0.135747830711	0.177765016407
2.75	0.8045065	-0.0969927777778	1.82546929012	-0.0698131700798	-0.126051557088	0.74876779638
2.8	0.8014195	0.00209611111111	1.91275432099	-0.0698131700798	-0.0387850944888	1.04504282373
