Vernier Format 2
Untitled.cmbl 10/24/2024 12:23:56 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.864017	-0.0455427777778	0.0027736419753	-0.13962634016	-2.67617151972	4.04011400925
0.1	0.8617875	-0.0459238888889	0.0230307561728	-0.279252680319	-2.50163859453	4.78349498695
0.15	0.8593865	-0.0455046666667	0.067012037037	-0.401425727959	-2.23983920673	5.72080143709
0.2	0.8569855	-0.0397308333333	0.116842314815	-0.506145483078	-1.91986217719	6.48034287083
0.25	0.855442	-0.0336330555556	0.155398055556	-0.593411945678	-1.57079632679	6.86280699704
0.3	0.8532125	-0.0212469444444	0.136437777778	-0.663225115758	-1.2217304764	6.92206200251
0.35	0.853727	-0.0161019444444	0.0527203703704	-0.715584993318	-0.872664625997	6.75507062346
0.4	0.8521835	-0.0207705555556	0.0521910493827	-0.750491578358	-0.53329504922	6.28103057971
0.45	0.850983	-0.0145775	0.120685185185	-0.767944870878	-0.22301429331	5.4622341405
0.5	0.85064	-0.00628833333333	0.158002314815	-0.767944870878	0	4.93432590996
0.55	0.8504685	0.001715	0.18176882716	-0.767944870878	0.22301429331	5.23598775598
0.6	0.85064	0.0121955555556	0.189232253086	-0.750491578358	0.523598775598	5.53226278333
0.65	0.851669	0.0227713888889	0.156890740741	-0.715584993318	0.824183257886	4.97203364071
0.7	0.8532125	0.0280116666667	0.119997067901	-0.663225115758	1.03750127757	4.00240627849
0.75	0.854413	0.0336330555556	0.103270524691	-0.610865238198	1.21203420277	3.19977029532
0.8	0.8566425	0.0380158333333	0.0929487654321	-0.541052068118	1.35747830711	2.4887102297
0.85	0.858186	0.0424938888889	0.0883966049383	-0.471238898038	1.43504849608	2.26785066386
0.9	0.8607585	0.0488775	0.0467919753086	-0.401425727959	1.57079632679	2.27862430121
0.95	0.8635025	0.0477341666667	-0.0132859567901	-0.314159265359	1.69684788388	1.77765016407
1	0.865389	0.0470672222222	-0.0682294753086	-0.226892802759	1.74532925199	1.36825194446
1.05	0.8683045	0.0435419444444	-0.153979475309	-0.13962634016	1.79381062011	1.55679059823
1.1	0.870534	0.0272494444444	-0.153873611111	-0.0523598775598	1.91016590357	1.56756423559
1.15	0.8703625	0.022295	-0.0510794753086	0.0523598775598	2.00712863979	0.667965516195
1.2	0.872249	0.0263919444444	-0.0160913580247	0.157079632679	1.95864727168	0.026934093395
1.25	0.8734495	0.02401	-0.0417104938272	0.244346095279	1.95864727168	0.242406840555
1.3	0.87465	0.0214375	-0.0637831790123	0.349065850399	2.01682491342	0.037707730753
1.35	0.875679	0.0165783333333	-0.0671708333333	0.453785605519	1.95864727168	-0.048481368111
1.4	0.8761935	0.0139105555556	-0.0508677469136	0.541052068118	1.9683435453	0.48481368111
1.45	0.877051	0.0118144444444	-0.036999537037	0.645771823238	2.04591373428	0.339369576777
1.5	0.877394	0.00981361111111	-0.0151385802469	0.750491578358	2.04591373428	-0.522521411862
1.55	0.8779085	0.0101947222222	0.00931604938272	0.855211333477	1.95864727168	-0.824183257886
1.6	0.878423	0.0108616666667	0.033400154321	0.942477796077	1.92955845082	-0.511747774505
1.65	0.8789375	0.0130530555556	0.065900462963	1.0471975512	1.91986217719	-0.371690488851
1.7	0.8796235	0.0175311111111	0.0951719135802	1.1344640138	1.91016590357	-0.549455505257
1.75	0.8806525	0.0230572222222	0.111580864198	1.23918376892	1.8810770827	-1.01272191165
1.8	0.881853	0.0298219444444	0.104117438272	1.32645023152	1.78411434648	-1.03965600505
1.85	0.8837395	0.0345858333333	0.0759046296296	1.41371669412	1.75502552562	-0.705673246948
1.9	0.8854545	0.0364913888889	0.066800308642	1.50098315672	1.73563297837	-0.743380977701
1.95	0.887341	0.0398261111111	0.0825740740741	1.58824961931	1.70654415751	-1.26590238956
2	0.889399	0.0438277777778	0.104646759259	1.67551608191	1.59988514766	-1.71300833992
2.05	0.8912855	0.0541177777778	0.0560021604938	1.74532925199	1.53201123231	-2.06853837273
2.1	0.8954015	0.0538319444444	-0.0685470679012	1.83259571459	1.3962634016	-2.42945522423
2.15	0.897288	0.0423033333333	-0.112586574074	1.88495559215	1.26051557088	-2.332492488
2.2	0.899003	0.0398261111111	-0.105811265432	1.95476876223	1.18294538191	-2.63954115271
2.25	0.901404	0.0347763888889	-0.139740740741	2.00712863979	1.02780500395	-3.48527168531
2.3	0.902776	0.0252486111111	-0.162183950617	2.05948851735	0.833879531508	-4.3094549432
2.35	0.903805	0.01715	-0.161919290123	2.09439510239	0.562383870087	-4.49799359696
2.4	0.904491	0.00895611111111	-0.155567438272	2.11184839491	0.358762124021	-4.22326584433
2.45	0.9046625	0.00161972222222	-0.146463117284	2.12930168743	0.164836651577	-4.3848704047
2.5	0.9046625	-0.00552611111111	-0.14021712963	2.12930168743	-0.048481368111	-5.08515683297
2.55	0.904148	-0.0131483333333	-0.1243375	2.12930168743	-0.349065850399	-5.72618825577
2.6	0.903119	-0.01715	-0.123331790123	2.09439510239	-0.659346606309	-5.71002779973
2.65	0.9026045	-0.02401	-0.145933796296	2.05948851735	-0.911449720486	-5.74773553049
2.7	0.9008895	-0.0333472222222	-0.145192746914	2.00712863979	-1.2217304764	-5.94166100293
2.75	0.899003	-0.0391591666667	-0.132171450617	1.93731546971	-1.53201123231	-5.71541461841
2.8	0.896945	-0.0443994444444	-0.141434567901	1.85004900711	-1.78411434648	-5.55919687672
