Vernier Format 2
Untitled.cmbl 10/31/2024 11:35:05 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.8268015	0.0270588888889	0.878387006173	-0.0174532925199	-0.736916795286	-2.58567296592
0.1	0.8268015	0.0662656944444	0.98310257716	-0.0523598775598	-0.833879531508	-3.12704824316
0.15	0.8309175	0.121822166667	1.06204550926	-0.0872664625997	-1.0471975512	-3.24825166343
0.2	0.8388065	0.180456111111	0.989412083333	-0.157079632679	-1.26051557088	-1.63220605974
0.25	0.849611	0.229143055556	0.731558657407	-0.226892802759	-1.23142675002	0.576389598652
0.3	0.8624735	0.258488611111	0.3490025	-0.279252680319	-1.17324910829	2.37020021876
0.35	0.876365	0.265443888889	-0.0774925925926	-0.349065850399	-0.998716183086	4.12091628943
0.4	0.8899135	0.249913611111	-0.491156944444	-0.383972435439	-0.727220521664	5.21444048127
0.45	0.90209	0.214946666667	-0.866233796296	-0.418879020479	-0.475117407487	6.18406784349
0.5	0.9122085	0.160733611111	-1.17196959877	-0.436332312999	-0.126051557088	7.22372384853
0.55	0.9187255	0.0928005555556	-1.36099012346	-0.436332312999	0.300584482288	7.19140293646
0.6	0.921641	0.0198177777778	-1.42900787037	-0.401425727959	0.649650332687	5.99014237104
0.65	0.9207835	-0.0544988888889	-1.38131604938	-0.366519142919	0.892057173242	4.67037179469
0.7	0.9159815	-0.123289444444	-1.21262145062	-0.314159265359	1.1344640138	2.96813709213
0.75	0.907921	-0.179503333333	-0.948172685185	-0.244346095279	1.20233792915	1.02888236769
0.8	0.8974595	-0.220758611111	-0.612847839506	-0.191986217719	1.21203420277	-0.549455505257
0.85	0.8851115	-0.243148888889	-0.223320524691	-0.12217304764	1.16355283466	-2.40790794951
0.9	0.872249	-0.243720555556	0.17965154321	-0.0698131700798	0.989019909463	-4.48183314092
0.95	0.859901	-0.223521666667	0.548058950617	-0.0174532925199	0.688435427176	-6.00630282708
1	0.849268	-0.186553888889	0.859723148148	0	0.349065850399	-6.70120243667
1.05	0.840693	-0.135389722222	1.10924506173	0.0174532925199	0	-6.88974109043
1.1	0.835205	-0.07203	1.26782962963	0	-0.349065850399	-6.73352334874
1.15	0.8333185	-0.00390638888889	1.31298070988	-0.0174532925199	-0.688435427176	-6.15174693141
1.2	0.834862	0.0633597222222	1.2520558642	-0.0698131700798	-0.998716183086	-4.77810816827
1.25	0.8398355	0.125480833333	1.08563734568	-0.12217304764	-1.19264165553	-2.77959843836
1.3	0.847896	0.175692222222	0.826428858025	-0.191986217719	-1.29930066537	-0.371690488851
1.35	0.8580145	0.210659166667	0.50121404321	-0.261799387799	-1.21203420277	1.7183951586
1.4	0.8696765	0.227428055556	0.134024074074	-0.314159265359	-1.07628637206	2.95197663609
1.45	0.88151	0.224855555556	-0.248886728395	-0.366519142919	-0.950234814975	4.65959815733
1.5	0.8930005	0.201798333333	-0.609566049383	-0.418879020479	-0.639954059065	6.71197607403
1.55	0.902433	0.160638333333	-0.895505246914	-0.436332312999	-0.213318019688	7.51999887588
1.6	0.9094645	0.108426111111	-1.08934259259	-0.436332312999	0.164836651577	7.1806292991
1.65	0.9135805	0.0484011111111	-1.19510092593	-0.418879020479	0.513902501976	6.40492740932
1.7	0.914438	-0.0147680555556	-1.20536975309	-0.383972435439	0.824183257886	5.18750638787
1.75	0.912037	-0.0761269444444	-1.11522638889	-0.331612557879	1.03750127757	3.77615989398
1.8	0.906549	-0.13034	-0.925941203704	-0.279252680319	1.20233792915	2.2301429331
1.85	0.8984885	-0.171976388889	-0.656252160494	-0.209439510239	1.29930066537	8.51170985546E-15
1.9	0.888713	-0.197701388889	-0.339771141975	-0.13962634016	1.20233792915	-2.2301429331
1.95	0.87808	-0.206848055556	-0.00179969135803	-0.0872664625997	1.03750127757	-3.7707730753
2	0.8672755	-0.197606111111	0.328284876543	-0.0349065850399	0.824183257886	-5.1551854758
2.05	0.8576715	-0.172071666667	0.614912191358	0	0.513902501976	-6.25948330499
2.1	0.849611	-0.134151111111	0.850354166667	0.0174532925199	0.174532925199	-6.88974109043
2.15	0.84378	-0.0847019444444	1.02233055556	0.0174532925199	-0.184229198822	-7.1806292991
2.2	0.8408645	-0.0283927777778	1.1062808642	0	-0.552687596465	-7.03518519477
2.25	0.8408645	0.0298219444444	1.09273024691	-0.0349065850399	-0.950234814975	-5.63999915691
2.3	0.8439515	0.0850830555556	0.977497067901	-0.10471975512	-1.16355283466	-3.28057257551
2.35	0.8497825	0.130816388889	0.78117191358	-0.157079632679	-1.24112302364	-1.4113464939
2.4	0.8575	0.164925833333	0.533555555556	-0.226892802759	-1.308996939	0.511747774505
2.45	0.866761	0.185886944444	0.241476234568	-0.296705972839	-1.20233792915	2.60183342195
2.5	0.876708	0.190936666667	-0.0877614197531	-0.349065850399	-1.02780500395	4.32022858055
2.55	0.886655	0.177026111111	-0.41202345679	-0.401425727959	-0.785398163397	6.15174693141
2.6	0.8950585	0.147013611111	-0.676631018519	-0.436332312999	-0.378154671265	7.19140293646
2.65	0.901747	0.10633	-0.866974845679	-0.436332312999	-0.00969627362219	7.06750610684
2.7	0.9060345	0.0572619444444	-0.978555709877	-0.436332312999	0.339369576777	6.56114515102
2.75	0.907578	0.00524027777778	-1.00788009259	-0.401425727959	0.659346606309	5.69925416238
2.8	0.906549	-0.0464955555556	-0.95912962963	-0.366519142919	0.901753446864	4.81581589902
