Vernier Format 2
Untitled.cmbl 10/31/2024 11:39:54 .
Latest
Time	Position	Velocity 1	Acceleration 1	Angle 2	Velocity 2	Acceleration 2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

0.05	0.8744785	0.902661666667	-1.30121919753	0.0523598775598	0.31028075591	-3.62425160723
0.1	0.920955	0.8532125	-1.7953879784	0.0698131700798	0.184229198822	-5.01351214454
0.15	0.9640015	0.7595735	-2.57246824074	0.0872664625997	-0.10471975512	-6.6871967081
0.2	1.0000165	0.605871388889	-3.51457490741	0.0698131700798	-0.572080143709	-6.92637145745
0.25	1.0264275	0.398165833333	-4.30923391975	0.0174532925199	-0.862968352375	-5.86409081395
0.3	1.041005	0.160257222222	-4.75474222222	-0.0174532925199	-1.11507146655	-5.10239465274
0.35	1.043063	-0.0920383333333	-4.82227299383	-0.0872664625997	-1.43504849608	-3.08664710306
0.4	1.0315725	-0.338045555556	-4.48970061728	-0.174532925199	-1.49322613782	0.156217741691
0.45	1.008077	-0.555374166667	-3.7986720679	-0.244346095279	-1.37687085435	2.69879615818
0.5	0.9742915	-0.728875	-2.82450972222	-0.314159265359	-1.18294538191	4.4118044981
0.55	0.93296	-0.845876111111	-1.6420066358	-0.366519142919	-0.901753446864	5.36527140428
0.6	0.8871695	-0.898374166667	-0.326643981481	-0.401425727959	-0.649650332687	6.24870966763
0.65	0.84035	-0.8806525	1.03413441358	-0.436332312999	-0.300584482288	7.3853284089
0.7	0.7962745	-0.79233	2.3239308642	-0.436332312999	0.135747830711	7.55770660663
0.75	0.7585445	-0.639980833333	3.41417330247	-0.418879020479	0.504206228354	6.70658925535
0.8	0.7304185	-0.439516388889	4.22249938272	-0.383972435439	0.824183257886	5.37604504164
0.85	0.7132685	-0.205418888889	4.71249182099	-0.331612557879	1.03750127757	4.02934037189
0.9	0.7091525	0.0461144444444	4.83910540123	-0.279252680319	1.21203420277	2.8981084493
0.95	0.7180705	0.293455555556	4.58905416667	-0.209439510239	1.34778203348	1.33054421371
1	0.7393365	0.519168611111	3.98049382716	-0.13962634016	1.36717458073	-0.705673246948
1.05	0.7715785	0.704483888889	3.05010632716	-0.0698131700798	1.29930066537	-3.11358119646
